region,listing_no,listing_title,image_file,image_no,page,width,height,caption,extracted
Wye Valley & Somerset Avon,37,"FARLEIGH HUNGERFORD, R FROME",wye_valley_somerset_avon_listing_37_1.jpg,1,43,1933,1196,,copied
Wye Valley & Somerset Avon,37,"FARLEIGH HUNGERFORD, R FROME",wye_valley_somerset_avon_listing_37_2.jpg,2,45,284,205,,copied
Wye Valley & Somerset Avon,37,"FARLEIGH HUNGERFORD, R FROME",wye_valley_somerset_avon_listing_37_3.jpg,3,49,284,263,,copied
Wye Valley & Somerset Avon,37,"FARLEIGH HUNGERFORD, R FROME",wye_valley_somerset_avon_listing_37_4.jpg,4,49,285,263,,copied
Wye Valley & Somerset Avon,38,"TELLISFORD, R FROME",wye_valley_somerset_avon_listing_38_1.jpg,1,45,284,204,,copied
Wye Valley & Somerset Avon,38,"TELLISFORD, R FROME",wye_valley_somerset_avon_listing_38_2.jpg,2,49,285,263,,copied
Wye Valley & Somerset Avon,39,LULLINGTON & ORCHARDLEIGH,wye_valley_somerset_avon_listing_39_1.jpg,1,49,582,542,,copied
Wye Valley & Somerset Avon,40,"DUNDAS AQUEDUCT, AVON",wye_valley_somerset_avon_listing_40_1.jpg,1,49,284,263,,copied
Wye Valley & Somerset Avon,41,"WARLEIGH WEIR, CLAVERTON",wye_valley_somerset_avon_listing_41_1.jpg,1,45,284,204,,copied
Wye Valley & Somerset Avon,41,"WARLEIGH WEIR, CLAVERTON",wye_valley_somerset_avon_listing_41_2.jpg,2,49,874,546,,copied
Wye Valley & Somerset Avon,47,"WOOLLARD, R CHEW",wye_valley_somerset_avon_listing_47_1.jpg,1,50,284,263,,copied
Wye Valley & Somerset Avon,48,"PUBLOW BRIDGE, R CHEW",wye_valley_somerset_avon_listing_48_1.jpg,1,50,284,263,,copied
Wye Valley & Somerset Avon,49,"PENSFORD WEIR, R CHEW",wye_valley_somerset_avon_listing_49_1.jpg,1,50,284,263,,copied
Wye Valley & Somerset Avon,51,LITTON RESERVOIR,wye_valley_somerset_avon_listing_51_1.jpg,1,50,582,542,,copied
Wye Valley & Somerset Avon,53,BABYLON BROOK/STRODE WATERFALL,wye_valley_somerset_avon_listing_53_1.jpg,1,50,280,267,,copied
Wye Valley & Somerset Avon,54,"BLAGDON LAKE, BUTCOMBE",wye_valley_somerset_avon_listing_54_1.jpg,1,50,581,542,,copied
Yorkshire Dales,4,"ULDALE FALL, R RAWTHEY",yorkshire_dales_listing_04_1.jpg,1,133,285,265,,copied
Yorkshire Dales,5,IBBETH PERIL & HELL’S CAULDRON,yorkshire_dales_listing_05_1.jpg,1,133,284,263,,copied
Yorkshire Dales,6,GASTACK BECK WATERFALL,yorkshire_dales_listing_06_1.jpg,1,133,874,546,,copied
Yorkshire Dales,7,"STENKRITH BRIDGE, R EDEN",yorkshire_dales_listing_07_1.jpg,1,133,280,267,,copied
Yorkshire Dales,8,"CATAGILL SCAR, R EDEN",yorkshire_dales_listing_08_1.jpg,1,133,581,542,,copied
Yorkshire Dales,9,"HELL GILL, GARSDALE HEAD",yorkshire_dales_listing_09_1.jpg,1,132,581,420,,copied
Yorkshire Dales,9,"HELL GILL, GARSDALE HEAD",yorkshire_dales_listing_09_2.jpg,2,132,280,420,,copied
Yorkshire Dales,9,"HELL GILL, GARSDALE HEAD",yorkshire_dales_listing_09_3.jpg,3,133,280,267,,copied
Yorkshire Dales,9,"HELL GILL, GARSDALE HEAD",yorkshire_dales_listing_09_4.jpg,4,133,284,263,,copied
Yorkshire Dales,11,"WAIN WATH FORCE, KELD",yorkshire_dales_listing_11_1.jpg,1,130,1933,1196,,copied
Yorkshire Dales,12,STONESDALE BECK & GILLS,yorkshire_dales_listing_12_1.jpg,1,134,284,265,,copied
Yorkshire Dales,13,"CURRACK FORCE, STONESDALE BECK",yorkshire_dales_listing_13_1.jpg,1,134,280,267,,copied
Yorkshire Dales,14,KISDON FORCE & PARK LODGE,yorkshire_dales_listing_14_1.jpg,1,132,284,204,,copied
Yorkshire Dales,14,KISDON FORCE & PARK LODGE,yorkshire_dales_listing_14_2.jpg,2,132,284,205,,copied
Yorkshire Dales,14,KISDON FORCE & PARK LODGE,yorkshire_dales_listing_14_3.jpg,3,134,581,542,,copied
Yorkshire Dales,14,KISDON FORCE & PARK LODGE,yorkshire_dales_listing_14_4.jpg,4,134,284,263,,copied
Yorkshire Dales,15,SWINNER GILL CANYON & POOLS,yorkshire_dales_listing_15_1.jpg,1,134,280,267,,copied
Yorkshire Dales,15,SWINNER GILL CANYON & POOLS,yorkshire_dales_listing_15_2.jpg,2,134,285,263,,copied
Yorkshire Dales,17,GUNNERSIDE GILL,yorkshire_dales_listing_17_1.jpg,1,134,284,265,,copied
Yorkshire Dales,19,"RICHMOND FOSS, R SWALE",yorkshire_dales_listing_19_1.jpg,1,135,284,263,,copied
Yorkshire Dales,22,COTTER FORCE,yorkshire_dales_listing_22_1.jpg,1,135,581,542,,copied
Yorkshire Dales,23,"AYSGILL FORCE, GAYLE",yorkshire_dales_listing_23_1.jpg,1,135,285,263,,copied
Yorkshire Dales,24,HARDRAW FORCE,yorkshire_dales_listing_24_1.jpg,1,135,284,263,,copied
Yorkshire Dales,28,"LOWER AYSGARTH, R URE",yorkshire_dales_listing_28_1.jpg,1,135,581,542,,copied
Yorkshire Dales,29,"CAULDRON FALLS, WEST BURTON",yorkshire_dales_listing_29_1.jpg,1,135,283,262,,copied
Yorkshire Dales,30,"REDMIRE FALLS, R URE",yorkshire_dales_listing_30_1.jpg,1,136,284,262,,copied
Yorkshire Dales,33,"DEVIL’S BRIDGE, KIRKBY LONSDALE",yorkshire_dales_listing_33_1.jpg,1,136,284,263,,copied
Yorkshire Dales,36,"COW DUB WATERFALL, EASE GILL",yorkshire_dales_listing_36_1.jpg,1,136,280,267,,copied
Yorkshire Dales,37,"THORNTON FORCE, R TWISS",yorkshire_dales_listing_37_1.jpg,1,132,284,205,,copied
Yorkshire Dales,37,"THORNTON FORCE, R TWISS",yorkshire_dales_listing_37_2.jpg,2,136,284,263,,copied
Yorkshire Dales,40,"BEEZLEY FALLS, INGLETON",yorkshire_dales_listing_40_1.jpg,1,132,284,204,,copied
Yorkshire Dales,43,CRAY GILL AND CROOK GILL FALLS,yorkshire_dales_listing_43_1.jpg,1,136,285,263,,copied
Yorkshire Dales,46,"SKIRFARE BRIDGE, R SKIRFARE",yorkshire_dales_listing_46_1.jpg,1,136,581,542,,copied
