region,listing_no,listing_title,image_file,image_no,page,width,height,caption,extracted
West Midlands & the Welsh Marches,1,Devil's Pulpit & The Wye Valley,west_midlands_the_welsh_marches_listing_01_2.jpg,2,39,282,217,,copied
West Midlands & the Welsh Marches,1,Devil's Pulpit & The Wye Valley,west_midlands_the_welsh_marches_listing_01_3.jpg,3,39,284,190,,copied
West Midlands & the Welsh Marches,2,"Hetty Pegler's Tump, Uley",west_midlands_the_welsh_marches_listing_02_1.jpg,1,39,581,554,,copied
West Midlands & the Welsh Marches,3,"Long Stone, Minchinhampton",west_midlands_the_welsh_marches_listing_03_1.jpg,1,39,282,275,,copied
West Midlands & the Welsh Marches,4,"St Anthony's Well, Mitcheldean",west_midlands_the_welsh_marches_listing_04_1.jpg,1,39,284,241,,copied
West Midlands & the Welsh Marches,5,"Arthur's Stone, Dorstone",west_midlands_the_welsh_marches_listing_05_1.jpg,1,40,580,380,,copied
West Midlands & the Welsh Marches,6,"Cusop Dingle, Hay-on-Wye",west_midlands_the_welsh_marches_listing_06_1.jpg,1,40,579,373,,copied
West Midlands & the Welsh Marches,7,"King Arthur's Cave, Great Doward",west_midlands_the_welsh_marches_listing_07_1.jpg,1,40,874,532,,copied
West Midlands & the Welsh Marches,8,Marden Church,west_midlands_the_welsh_marches_listing_08_1.jpg,1,40,284,270,,copied
West Midlands & the Welsh Marches,9,"Olchon Valley, Longtown",west_midlands_the_welsh_marches_listing_09_1.jpg,1,40,284,267,,copied
West Midlands & the Welsh Marches,10,Bredon Hill,west_midlands_the_welsh_marches_listing_10_1.jpg,1,41,578,296,,copied
West Midlands & the Welsh Marches,10,Bredon Hill,west_midlands_the_welsh_marches_listing_10_2.jpg,2,41,578,294,,copied
West Midlands & the Welsh Marches,11,"Malvhina Spring, Great Malvern",west_midlands_the_welsh_marches_listing_11_1.jpg,1,41,284,296,,copied
West Midlands & the Welsh Marches,11,"Malvhina Spring, Great Malvern",west_midlands_the_welsh_marches_listing_11_2.jpg,2,41,284,292,,copied
West Midlands & the Welsh Marches,12,"Osebury Rock, Lulsley",west_midlands_the_welsh_marches_listing_12_1.jpg,1,41,581,472,,copied
West Midlands & the Welsh Marches,13,"Guy's Cliffe, Warwick",west_midlands_the_welsh_marches_listing_13_1.jpg,1,41,284,227,,copied
West Midlands & the Welsh Marches,14,Southam Holy Well,west_midlands_the_welsh_marches_listing_14_1.jpg,1,41,284,229,,copied
West Midlands & the Welsh Marches,15,Abbots Bromley,west_midlands_the_welsh_marches_listing_15_1.jpg,1,42,290,353,,copied
West Midlands & the Welsh Marches,16,"Black Mere, Morridge",west_midlands_the_welsh_marches_listing_16_1.jpg,1,42,577,360,,copied
West Midlands & the Welsh Marches,17,"Gawton's Well, Knypersley",west_midlands_the_welsh_marches_listing_17_1.jpg,1,42,581,578,,copied
West Midlands & the Welsh Marches,17,"Gawton's Well, Knypersley",west_midlands_the_welsh_marches_listing_17_2.jpg,2,42,284,363,,copied
West Midlands & the Welsh Marches,18,"Holy Austin Rock, Kinver Edge",west_midlands_the_welsh_marches_listing_18_1.jpg,1,42,284,283,,copied
West Midlands & the Welsh Marches,18,"Holy Austin Rock, Kinver Edge",west_midlands_the_welsh_marches_listing_18_2.jpg,2,42,284,283,,copied
West Midlands & the Welsh Marches,18,"Holy Austin Rock, Kinver Edge",west_midlands_the_welsh_marches_listing_18_3.jpg,3,42,581,506,,copied
West Midlands & the Welsh Marches,18,"Holy Austin Rock, Kinver Edge",west_midlands_the_welsh_marches_listing_18_4.jpg,4,43,284,297,,copied
West Midlands & the Welsh Marches,19,"Lud's Church, Allgreave",west_midlands_the_welsh_marches_listing_19_1.jpg,1,43,577,823,,copied
West Midlands & the Welsh Marches,20,"Thor's Cave, Wetton",west_midlands_the_welsh_marches_listing_20_1.jpg,1,43,577,823,,copied
West Midlands & the Welsh Marches,21,"Bury Ditches, Lydbury North",west_midlands_the_welsh_marches_listing_21_1.jpg,1,43,284,312,,copied
West Midlands & the Welsh Marches,22,Clun Forest,west_midlands_the_welsh_marches_listing_22_1.jpg,1,44,878,572,,copied
West Midlands & the Welsh Marches,22,Clun Forest,west_midlands_the_welsh_marches_listing_22_2.jpg,2,44,284,252,,copied
West Midlands & the Welsh Marches,23,"Cole Mere, Ellesmere",west_midlands_the_welsh_marches_listing_23_1.jpg,1,44,282,244,,copied
West Midlands & the Welsh Marches,24,Hope Bagot Holy Well,west_midlands_the_welsh_marches_listing_24_1.jpg,1,44,581,351,,copied
West Midlands & the Welsh Marches,24,Hope Bagot Holy Well,west_midlands_the_welsh_marches_listing_24_2.jpg,2,44,284,352,,copied
West Midlands & the Welsh Marches,25,"Mitchell's Fold, Priest Weston",west_midlands_the_welsh_marches_listing_25_1.jpg,1,44,284,353,,copied
West Midlands & the Welsh Marches,26,"Ogo Hole, Llanymynech",west_midlands_the_welsh_marches_listing_26_1.jpg,1,44,284,244,,copied
West Midlands & the Welsh Marches,27,"St Cuthbert's Well, Albrighton",west_midlands_the_welsh_marches_listing_27_1.jpg,1,45,284,269,,copied
West Midlands & the Welsh Marches,28,"St Milburga's Well, Stoke St Milborough",west_midlands_the_welsh_marches_listing_28_1.jpg,1,45,878,536,,copied
West Midlands & the Welsh Marches,28,"St Milburga's Well, Stoke St Milborough",west_midlands_the_welsh_marches_listing_28_2.jpg,2,45,284,269,,copied
West Midlands & the Welsh Marches,29,"St Winifred's Well, Woolston",west_midlands_the_welsh_marches_listing_29_1.jpg,1,45,581,551,,copied
West Midlands & the Welsh Marches,30,"Stiperstones, Pennerley",west_midlands_the_welsh_marches_listing_30_1.jpg,1,45,878,534,,copied
West Midlands & the Welsh Marches,31,"The Wrekin, Little Wenlock",west_midlands_the_welsh_marches_listing_31_1.jpg,1,46,878,613,,copied
West Midlands & the Welsh Marches,32,Alderley Edge,west_midlands_the_welsh_marches_listing_32_1.jpg,1,46,878,613,,copied
West Midlands & the Welsh Marches,32,Alderley Edge,west_midlands_the_welsh_marches_listing_32_2.jpg,2,47,577,368,,copied
West Midlands & the Welsh Marches,32,Alderley Edge,west_midlands_the_welsh_marches_listing_32_3.jpg,3,47,280,364,,copied
West Midlands & the Welsh Marches,32,Alderley Edge,west_midlands_the_welsh_marches_listing_32_4.jpg,4,47,280,364,,copied
West Midlands & the Welsh Marches,33,Rostherne Mere,west_midlands_the_welsh_marches_listing_33_1.jpg,1,47,579,343,,copied
West Midlands & the Welsh Marches,33,Rostherne Mere,west_midlands_the_welsh_marches_listing_33_2.jpg,2,47,284,339,,copied
West Penwith,1,"Alsia Well, St Buryan",west_penwith_listing_01_1.jpg,1,1,284,195,,copied
West Penwith,2,"Boscawen-ûn Stone Circle, Crows-an-Wra",west_penwith_listing_02_1.jpg,1,1,874,325,,copied
West Penwith,2,"Boscawen-ûn Stone Circle, Crows-an-Wra",west_penwith_listing_02_2.jpg,2,1,284,200,,copied
West Penwith,3,"Bosence Chapel, Sancreed",west_penwith_listing_03_1.jpg,1,1,579,410,,copied
West Penwith,4,"Carn Galver, Porthmeor",west_penwith_listing_04_1.jpg,1,1,581,390,,copied
West Penwith,5,"Castle-an-Dinas, Nancledra",west_penwith_listing_05_1.jpg,1,1,284,304,,copied
West Penwith,6,"Chûn Quoit, Bojewyan",west_penwith_listing_06_1.jpg,1,1,284,290,,copied
West Penwith,6,"Chûn Quoit, Bojewyan",west_penwith_listing_06_2.jpg,2,1,284,278,,copied
West Penwith,7,"Gwennap Head, Porthgwarra",west_penwith_listing_07_1.jpg,1,2,878,614,,copied
West Penwith,8,Madron Well,west_penwith_listing_08_1.jpg,1,2,577,359,,copied
West Penwith,8,Madron Well,west_penwith_listing_08_2.jpg,2,2,577,362,,copied
West Penwith,9,"Mên-an-Tol, Morvah",west_penwith_listing_09_1.jpg,1,2,578,357,,copied
West Penwith,10,"Merry Maidens Stone Circle, Lamorna",west_penwith_listing_10_1.jpg,1,3,874,501,,copied
West Penwith,10,"Merry Maidens Stone Circle, Lamorna",west_penwith_listing_10_2.jpg,2,3,581,584,,copied
West Penwith,11,"St Euny's Well, Brane",west_penwith_listing_11_1.jpg,1,3,579,499,,copied
West Penwith,11,"St Euny's Well, Brane",west_penwith_listing_11_2.jpg,2,3,282,499,,copied
West Penwith,12,"St Levan's Stone, St Levan",west_penwith_listing_12_1.jpg,1,3,284,343,,copied
West Penwith,13,"St Michael's Mount, Marazion",west_penwith_listing_13_1.jpg,1,4,878,547,,copied
West Penwith,13,"St Michael's Mount, Marazion",west_penwith_listing_13_2.jpg,2,4,282,539,,copied
West Penwith,14,Sennen Cove,west_penwith_listing_14_1.jpg,1,4,874,547,,copied
West Penwith,14,Sennen Cove,west_penwith_listing_14_2.jpg,2,4,577,237,,copied
West Penwith,15,"Treryn Dinas, Treen",west_penwith_listing_15_1.jpg,1,5,579,373,,copied
West Penwith,15,"Treryn Dinas, Treen",west_penwith_listing_15_2.jpg,2,5,874,529,,copied
West Penwith,16,"Twelve O'Clock Stone, Cripplesease",west_penwith_listing_16_1.jpg,1,5,284,275,,copied
West Penwith,17,Zennor,west_penwith_listing_17_1.jpg,1,5,280,271,,copied
West Penwith,17,Zennor,west_penwith_listing_17_2.jpg,2,5,874,529,,copied
West Penwith,17,Zennor,west_penwith_listing_17_3.jpg,3,6,577,322,,copied
West Penwith,17,Zennor,west_penwith_listing_17_4.jpg,4,6,284,252,,copied
West Penwith,18,"Ballowall Barrow, St Just",west_penwith_listing_18_1.jpg,1,6,876,397,,copied
West Penwith,19,"Carn Kenidjack, Pendeen",west_penwith_listing_19_1.jpg,1,6,874,473,,copied
West Penwith,20,"Rosewall Hill Mines, St Ives",west_penwith_listing_20_1.jpg,1,6,284,617,,copied
West Penwith,21,"Trencrom Hill, Lelant",west_penwith_listing_21_1.jpg,1,7,874,568,,copied
West Penwith,21,"Trencrom Hill, Lelant",west_penwith_listing_21_2.jpg,2,7,284,286,,copied
West Penwith,22,"Venton Uny Fairy Well, Carbis Bay",west_penwith_listing_22_1.jpg,1,7,577,382,,copied
